,EmployerName,MinPositionSalary,MaxPositionSalary,OvertimePay,LumpSumPay,OtherPay,EmployeesRetirementCostCovered,HealthDentalVision,PensionFormula,EmployerURL,EmployerCounty,TotalWages
69016,"State University, Northridge",62484,79848,20106.93,0,0,0,23510.64,2.00% @ 55,http://www.csun.edu/hr,Los Angeles,86134.57
95176,"State University, San Diego",22879.56,38749.56,0,0,1727,0,0,,http://bfa.sdsu.edu/hr/,San Diego,1727
12097,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,4012.8,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,4012.8
103670,"State University, San Francisco",22879.56,38749.56,0,0,1903,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,1903
37913,"State University, Fresno",22879.56,38749.56,0,0,13889.5,0,0,,http://www.csufresno.edu/humres/,Fresno  ,19393.5
62891,"State University, Los Angeles",59076,131088,0,0,10048.2,0,37.35,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.calstatela.edu/hrm,Los Angeles,15823.4
102602,"State University, San Francisco",22879.56,38749.56,0,0,4011.95,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,5153.9
36318,"State University, Fresno",49512,66192,0,0,0,0,2362.92,2.00% @ 62,http://www.csufresno.edu/humres/,Fresno  ,23258.8
72901,"State University, Northridge",52464,125736,0,950.89,0,0,5677.71,2.00% @ 55,http://www.csun.edu/hr,Los Angeles,16357.08
62357,"State University, Los Angeles",49512,66192,0,0,0,0,29.88,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.calstatela.edu/hrm,Los Angeles,15981.32
10536,"State Polytech University, San Luis Obispo",67656,143952,0,0,750,0,0,2.00% @ 62,http://www.afd.calpoly.edu/hr/,San Luis Obispo,33009.71
96587,"State University, San Diego",28152,66204,0,0,0,0,9134.04,2.00% @ 62,http://bfa.sdsu.edu/hr/,San Diego,19189.6
87788,"State University, San Bernardino",22879.56,38749.56,0,0,1058,0,0,,http://hrd.csusb.edu/,San Bernardino,1058
48286,"State University, Humboldt",49512,66192,0,0,4375.81,0,1769.64,2.00% @ 62,http://www.humboldt.edu/hsuhr/,Humboldt,55418.74
24956,"State University, Chico",22879.56,38749.56,0,0,5595.08,0,0,,http://www.csuchico.edu/hr/,Butte,6586.88
41037,"State University, Fullerton",26928,38172,0,0,0,0,0,,http://hr.fullerton.edu/,Orange,3177.65
76532,"State University, Sacramento",31200,44604,0,0,0,0,0,2.00% @ 62,http://www.csus.edu/hr/,Sacramento,236.36
23486,"State University, Chico",37212,65388,1193.49,0,650,0,17631.72,2.00% @ 62,http://www.csuchico.edu/hr/,Butte,43302.07
75646,"State University, Northridge",22879.56,38749.56,0,0,1536,0,0,,http://www.csun.edu/hr,Los Angeles,1536
15385,"State University, Bakersfield",49512,66192,0,0,3003,0,23270.64,2.00% @ 62,http://www.csub.edu/BAS/hr/,Kern,50043.92
33698,"State University, Fresno",31200,53496,0,0,650,0,17631.72,2.00% @ 62,http://www.csufresno.edu/humres/,Fresno  ,36186.82
67812,"State University, Northridge",56316,98904,0,219.92,650,0,7698.1,2.00% @ 55,http://www.csun.edu/hr,Los Angeles,66492.44
112475,"State University, San Jose",50148,71304,0,0,1023.79,0,9237.72,2.00% @ 55,http://www2.sjsu.edu/hr/,Santa Clara,56193.79
29720,"State University, East Bay",22879.56,291194.4,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csueastbay.edu/af/departments/hr/,Alameda,3761.48
112406,"State University, San Jose",44220,62556,0,725.28,7589.88,0,512,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www2.sjsu.edu/hr/,Santa Clara,27171.48
48113,"State University, Humboldt",28079.4,41432.76,0,0,0,0,0,,http://www.humboldt.edu/hsuhr/,Humboldt,591.5
7730,"State Polytech University, San Luis Obispo",59076,131088,0,0,4800,0,17452.98,2.00% @ 62,http://www.afd.calpoly.edu/hr/,San Luis Obispo,60957.58
106610,"State University, San Jose",59076,131088,0,0,25000,0,23270.64,2.00% @ 62,http://www2.sjsu.edu/hr/,Santa Clara,141387.24
1341,"State Polytech University, Pomona",60864,213120,0,965.14,635,0,13231.26,2.00% @ 55,http://www.cpp.edu/~hr/index.shtml,Los Angeles,121225.25
10364,"State Polytech University, San Luis Obispo",59076,131088,0,0,0,0,2141.16,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.afd.calpoly.edu/hr/,San Luis Obispo,11403.32
105055,"State University, San Jose",46764,82152,0,0,650,0,8998.68,2.00% @ 62,http://www2.sjsu.edu/hr/,Santa Clara,55892.81
122346,"State University, Stanislaus",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csustan.edu/HR/index.html,Stanislaus,9603.71
5520,"State Polytech University, Pomona",22879.56,38749.56,0,0,1419,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,1419
81895,"State University, Sacramento",22879.56,38749.56,0,0,570.4,0,0,,http://www.csus.edu/hr/,Sacramento,570.4
102834,"State University, San Francisco",22879.56,38749.56,0,0,630.3,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,630.3
33266,"State University, East Bay",22879.56,38749.56,0,0,3398.4,0,0,,http://www.csueastbay.edu/af/departments/hr/,Alameda,3398.4
111920,"State University, San Jose",22879.56,38749.56,0,0,322.5,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,322.5
95579,"State University, San Diego",22879.56,38749.56,0,0,3998.5,0,0,,http://bfa.sdsu.edu/hr/,San Diego,3998.5
113516,"State University, San Marcos",60864,213120,0,0,138,0,20313.72,2.00% @ 55,http://www.csusm.edu/HR/,San Diego,167454
9005,"State Polytech University, San Luis Obispo",28079.4,41432.76,0,0,0,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,1458.7
66860,"State University, Monterey Bay",22879.56,38749.56,0,0,2713.54,0,0,,https://csumb.edu/hr,Monterey ,2747.29
58781,"State University, Long Beach",22879.56,38749.56,0,0,3203.25,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,3203.25
74069,"State University, Northridge",22879.56,38749.56,0,0,3546,0,0,,http://www.csun.edu/hr,Los Angeles,3546
83236,"State University, Sacramento",22879.56,38749.56,0,0,1606,0,0,,http://www.csus.edu/hr/,Sacramento,1606
100364,"State University, San Francisco",28079.4,41432.76,0,0,0,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,5574.75
7437,"State Polytech University, San Luis Obispo",44976,78984,0,0,650,0,23270.64,2.00% @ 55,http://www.afd.calpoly.edu/hr/,San Luis Obispo,63565.84
2777,"State Polytech University, Pomona",28079.4,41432.76,0,0,0,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,2990
19178,"State University, Channel Islands",59076,131088,0,0,0,0,23270.64,2.00% @ 62,http://www.csuci.edu/hr/employment.htm,Ventura ,77794.16
11391,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,2519.25,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,3221.25
26277,"State University, Dominguez Hills",22879.56,38749.56,0,0,1492.7,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,https://www.csudh.edu/hr/,Los Angeles,1795.2
115544,"State University, San Marcos",22879.56,38749.56,0,0,5847.3,0,0,,http://www.csusm.edu/HR/,San Diego,6848.3
39306,"State University, Fullerton",41112,72204,0,1599.55,650,0,10285.17,2.00% @ 62,http://hr.fullerton.edu/,Orange,25011.31
76821,"State University, Sacramento",37380,65700,0,0,650,0,23270.64,2.00% @ 55,http://www.csus.edu/hr/,Sacramento,56585
59853,"State University, Los Angeles",39456,73944,5605.18,0,650,0,18101.63,2.00% @ 55,http://www.calstatela.edu/hrm,Los Angeles,64038.39
108169,"State University, San Jose",41028,72084,0,704.7,1965.27,0,22.41,2.00% @ 62,http://www2.sjsu.edu/hr/,Santa Clara,24371.32
49521,"State University, Humboldt",22879.56,38749.56,0,0,1360.7,0,0,,http://www.humboldt.edu/hsuhr/,Humboldt,1360.7
62218,"State University, Los Angeles",49512,66192,0,0,8590.2,0,9417.03,2.00% @ 62,http://www.calstatela.edu/hrm,Los Angeles,39731.44
61447,"State University, Los Angeles",85188,150792,0,0,600,0,22015.08,2.00% @ 55,http://www.calstatela.edu/hrm,Los Angeles,125642.04
23826,"State University, Chico",22879.56,38749.56,0,0,3417.48,0,0,,http://www.csuchico.edu/hr/,Butte,3796.58
28722,"State University, Dominguez Hills",22879.56,38749.56,0,0,7364.3,0,0,,https://www.csudh.edu/hr/,Los Angeles,8156.3
90057,"State University, San Diego",52464,125736,0,0,650,0,8125.56,2.00% @ 55,http://bfa.sdsu.edu/hr/,San Diego,68457.92
104855,"State University, San Francisco",28152,66204,0,0,0,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,1971
92946,"State University, San Diego",59076,131088,0,0,1342.8,0,294.94,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://bfa.sdsu.edu/hr/,San Diego,14584.4
10113,"State Polytech University, San Luis Obispo",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.afd.calpoly.edu/hr/,San Luis Obispo,3036.8
65143,"State University, Los Angeles",31908,76020,0,0,0,0,0,,http://www.calstatela.edu/hrm,Los Angeles,3546.13
2176,"State Polytech University, Pomona",59076,131088,0,0,9398,0,17631.72,2.00% @ 62,http://www.cpp.edu/~hr/index.shtml,Los Angeles,91746.88
103711,"State University, San Francisco",22879.56,38749.56,0,0,370,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,370
20287,"State University, Channel Islands",22879.56,38749.56,0,0,2733.5,0,0,,http://www.csuci.edu/hr/employment.htm,Ventura ,2733.5
107317,"State University, San Jose",28079.4,41432.76,0,0,0,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,1398.6
33625,"State University, Fresno",46764,82152,0,0,2900,0,23270.64,2.00% @ 55,http://www.csufresno.edu/humres/,Fresno  ,66859.8
102570,"State University, San Francisco",22879.56,38749.56,0,0,4851,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,7931
78523,"State University, Sacramento",85188,150792,0,0,0,0,23270.64,2.00% @ 55,http://www.csus.edu/hr/,Sacramento,94731.24
63169,"State University, Los Angeles",59076,131088,0,0,0,0,11500.89,2.00% @ 62,http://www.calstatela.edu/hrm,Los Angeles,17578.8
116324,"State University, San Marcos",22879.56,38749.56,0,0,3690,0,0,,http://www.csusm.edu/HR/,San Diego,3690
95888,"State University, San Diego",54648,77856,0,0,1023.79,0,1769.64,2.00% @ 62,http://bfa.sdsu.edu/hr/,San Diego,56701.79
95904,"State University, San Diego",54648,77856,0,0,1023.79,0,9437.12,2.00% @ 55,http://bfa.sdsu.edu/hr/,San Diego,55021.79
2895,"State Polytech University, Pomona",28079.4,41432.76,0,0,0,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,900
48639,"State University, Humboldt",40452,75792,0,0,1024.88,0,9319.08,2.00% @ 62,http://www.humboldt.edu/hsuhr/,Humboldt,44561.88
75563,"State University, Northridge",62340,88932,0,0,4819.59,0,23270.64,2.00% @ 55,http://www.csun.edu/hr,Los Angeles,77299.03
105280,"State University, San Jose",34152,59976,0,0,550.81,0,7281.19,2.00% @ 62,http://www2.sjsu.edu/hr/,Santa Clara,36817.05
83981,"State University, San Bernardino",69792,88488,51.51,0,4081.09,0,23510.64,2.00% @ 55,http://hrd.csusb.edu/,San Bernardino,74110.4
111994,"State University, San Jose",22879.56,38749.56,0,0,3767.4,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,3767.4
71957,"State University, Northridge",49512,66192,0,0,0,0,89.64,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csun.edu/hr,Los Angeles,29696.8
60615,"State University, Los Angeles",37296,78360,0,0,0,0,11901.84,2.00% @ 60,http://www.calstatela.edu/hrm,Los Angeles,67123
9656,"State Polytech University, San Luis Obispo",28079.4,41432.76,0,0,46,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,235
34686,"State University, Fresno",59076,131088,0,0,0,0,9237.72,2.00% @ 62,http://www.csufresno.edu/humres/,Fresno  ,68559.68
32046,"State University, East Bay",22879.56,38749.56,0,0,2267.7,0,0,,http://www.csueastbay.edu/af/departments/hr/,Alameda,5699.7
122001,"State University, Stanislaus",28079.4,41432.76,146.25,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csustan.edu/HR/index.html,Stanislaus,1433.25
21590,"State University, Chico",66408,85752,0,0,795,0,17751.72,2.00% @ 55,http://www.csuchico.edu/hr/,Butte,69165.16
3330,"State Polytech University, Pomona",49512,66192,0,0,0,0,0,2.00% @ 62,http://www.cpp.edu/~hr/index.shtml,Los Angeles,4265.09
100292,"State University, San Francisco",14496,38028,0,0,1785.5,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,1785.5
110157,"State University, San Jose",22879.56,38749.56,0,0,0,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,2389.5
81880,"State University, Sacramento",22879.56,38749.56,0,0,6086,0,0,,http://www.csus.edu/hr/,Sacramento,7814
14326,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,1059.95,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,1059.95
99309,"State University, San Francisco",34152.84,333105.48,0,0,16.88,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,14970.17
55966,"State University, Long Beach",67656,143952,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,10452.78
15429,"State University, Bakersfield",31200,48888,97.68,0,650,0,23270.64,2.00% @ 62,http://www.csub.edu/BAS/hr/,Kern,34983.4
5309,"State Polytech University, Pomona",22879.56,38749.56,0,0,1032.75,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,1032.75
67606,"State University, Northridge",39456,73944,0,0,0,0,0,2.00% @ 55,http://www.csun.edu/hr,Los Angeles,828
92544,"State University, San Diego",49512,66192,0,0,0,0,21569.28,2.00% @ 55,http://bfa.sdsu.edu/hr/,San Diego,41930.93
123090,"State University, Stanislaus",22879.56,38749.56,0,0,2244,0,0,,http://www.csustan.edu/HR/index.html,Stanislaus,2244
61738,"State University, Los Angeles",11412,23688,0,0,2352,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.calstatela.edu/hrm,Los Angeles,2352
110620,"State University, San Jose",22879.56,38749.56,0,0,711.2,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,3595.2
60768,"State University, Los Angeles",42048,59172,0,292.66,952.47,0,13223.79,2.00% @ 62,http://www.calstatela.edu/hrm,Los Angeles,28142.23
6631,"State Polytech University, San Luis Obispo",30024,108996,0,0,54,0,89.64,2.00% @ 62,http://www.afd.calpoly.edu/hr/,San Luis Obispo,70744
78275,"State University, Sacramento",67656,143952,0,0,8259.6,0,9237.72,2.00% @ 55,http://www.csus.edu/hr/,Sacramento,86583.6
63913,"State University, Los Angeles",22879.56,38749.56,0,0,7408.18,0,0,,http://www.calstatela.edu/hrm,Los Angeles,10221.14
12629,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,319,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,319
27220,"State University, Dominguez Hills",28079.4,41432.76,0,0,0,0,0,,https://www.csudh.edu/hr/,Los Angeles,15019.5
93946,"State University, San Diego",22879.56,38749.56,0,0,4912.6,0,0,,http://bfa.sdsu.edu/hr/,San Diego,6228.6
16781,"State University, Bakersfield",22879.56,38749.56,0,0,8346,0,0,,http://www.csub.edu/BAS/hr/,Kern,10777
52423,"State University, Long Beach",26928,38172,0,0,0,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,562.34
15878,"State University, Bakersfield",28079.4,41432.76,0,0,0,0,0,,http://www.csub.edu/BAS/hr/,Kern,2516.8
22950,"State University, Chico",49512,66192,0,0,0,0,22.41,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csuchico.edu/hr/,Butte,6290.96
114642,"State University, San Marcos",49512,66192,0,0,5318,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csusm.edu/HR/,San Diego,6370.17
118167,"State University, Sonoma",49512,66192,0,0,0,0,37.35,2.00% @ 62,http://www.sonoma.edu/hr/,Sonoma,14194.13
119118,"State University, Sonoma",22879.56,38749.56,0,0,887.64,0,0,,http://www.sonoma.edu/hr/,Sonoma,887.64
12791,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,1109.6,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,1109.6
89740,"State University, San Diego",28080,52920,0,0,0,0,0,,http://bfa.sdsu.edu/hr/,San Diego,1956.9
66118,"State University, Monterey Bay",28079.4,41432.76,0,0,0,0,0,,https://csumb.edu/hr,Monterey ,468
111079,"State University, San Jose",22879.56,38749.56,0,0,202.5,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,202.5
103667,"State University, San Francisco",22879.56,38749.56,0,0,3215.2,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,3215.2
14910,"State Polytech University, San Luis Obispo",28152,66204,0,0,348.8,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,1668.41
22105,"State University, Chico",85188,150792,0,0,1688,0,23270.64,2.00% @ 55,http://www.csuchico.edu/hr/,Butte,106139.34
122849,"State University, Stanislaus",22879.56,38749.56,0,0,7768.39,0,0,,http://www.csustan.edu/HR/index.html,Stanislaus,13031.89
25945,"State University, Dominguez Hills",39456,73944,0,0,1721.43,0,17109.6,2.00% @ 62,https://www.csudh.edu/hr/,Los Angeles,48791.88
114748,"State University, San Marcos",49512,66192,0,0,818.4,0,2376.66,2.00% @ 62,http://www.csusm.edu/HR/,San Diego,41024.87
95316,"State University, San Diego",22879.56,38749.56,0,0,1270.5,0,0,,http://bfa.sdsu.edu/hr/,San Diego,1270.5
902,"State Polytech University, Pomona",39456,73944,0,0,0,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,9561.32
18548,"State University, CA Maritime Academy",22879.56,38749.56,0,0,1514.7,0,0,,http://www.csum.edu/web/faculty-and-staff/hr,Solano,1514.7
101845,"State University, San Francisco",59076,131088,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,6210
29304,"State University, East Bay",31200,53496,351,0,0,0,162.41,2.00% @ 62,http://www.csueastbay.edu/af/departments/hr/,Alameda,25284.87
110986,"State University, San Jose",22879.56,38749.56,0,0,14808,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,15550.5
50884,"State University, Long Beach",46764,82152,0,0,650,0,17631.72,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,65472.16
82355,"State University, Sacramento",22879.56,38749.56,0,0,1787.5,0,0,,http://www.csus.edu/hr/,Sacramento,1787.5
51584,"State University, Long Beach",60864,213120,0,0,138,0,23270.64,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,146883.72
115897,"State University, San Marcos",22879.56,38749.56,0,0,2818.2,0,0,,http://www.csusm.edu/HR/,San Diego,2818.2
33430,"State University, East Bay",28152,66204,0,0,3746.14,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csueastbay.edu/af/departments/hr/,Alameda,13912.87
21462,"State University, Chico",31200,48888,277.34,0,1218.4,0,17631.72,2.00% @ 55,http://www.csuchico.edu/hr/,Butte,38471.78
105368,"State University, San Jose",37380,65700,0,0,650,0,17631.72,2.00% @ 60,http://www2.sjsu.edu/hr/,Santa Clara,48710
19193,"State University, Channel Islands",59076,131088,0,0,16746,0,23270.64,2.00% @ 62,http://www.csuci.edu/hr/employment.htm,Ventura ,96124.16
39462,"State University, Fullerton",46764,82152,0,0,671,0,17631.72,2.00% @ 55,http://hr.fullerton.edu/,Orange,54228.84
48439,"State University, Humboldt",49512,66192,0,0,264.06,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.humboldt.edu/hsuhr/,Humboldt,1584.36
254,Chancellor's Office,44712,157800,0,0,36,0,9237.72,2.00% @ 62,http://www.calstate.edu/HRS/,Los Angeles,86476
43690,"State University, Fullerton",59076,131088,0,0,13669.1,0,89.64,2.00% @ 62,http://hr.fullerton.edu/,Orange,82136.1
103227,"State University, San Francisco",22879.56,38749.56,0,0,7520.5,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,7520.5
726,Chancellor's Office,23587.2,324000,0,0,55800,0,0,,http://www.calstate.edu/HRS/,Los Angeles,55800
8534,"State Polytech University, San Luis Obispo",28079.4,41432.76,0,0,733.7,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,2990.7
23442,"State University, Chico",35148,61728,0,0,0,0,7.47,2.00% @ 62,http://www.csuchico.edu/hr/,Butte,1392.18
123473,"State University, Stanislaus",50148,71304,0,0,1023.79,0,23013.1,2.00% @ 62,http://www.csustan.edu/HR/index.html,Stanislaus,48993.01
